,DATE,LATITUDE_A,LONGITUDE_A,ELEVATION_A,PRCP_A,SNWD_A,TMAX_A,TMIN_A,TAVG_A,LATITUDE_B,LONGITUDE_B,ELEVATION_B,PRCP_B,SNWD_B,TMAX_B,TMIN_B,TAVG_B,LATITUDE_C,LONGITUDE_C,ELEVATION_C,PRCP_C,SNWD_C,TMAX_C,TMIN_C,TAVG_C,LATITUDE,LONGITUDE,TAVG
735,26-12-1979,63.88,77.52,128,,0,0,,-2.16,62.95,79.82,66,0,0,0.32,-5.04,23.76,63.08,78.93,64,,0,25.3,,-1.44,63.933,78.733,-0.7
736,16-08-1980,63.88,77.52,128,,0,36.3,,32.16,62.95,79.82,66,0,0,35.63,30.24,50.05,63.08,78.93,64,0,2.09,,,68.76,63.933,78.733,24.6
737,05-07-1980,63.88,77.52,128,,0,41.8,19.78,36,62.95,79.82,66,0,0,40.87,19.28,65.12,63.08,78.93,64,,0,42.9,22.8,35.04,63.933,78.733,31
738,28-05-1980,63.88,77.52,128,0,3.9,,45.41,26.64,62.95,79.82,66,0,0,34.56,12,,63.08,78.93,64,0,0,,16.15,29.76,63.933,78.733,24
739,21-01-1977,63.88,77.52,128,,0,,-29.24,-33.84,62.95,79.82,66,5,0,-9.2,-20.72,-20.9,63.08,78.93,64,0,0,-16.5,,-32.16,63.933,78.733,-26.2
740,09-08-1979,63.88,77.52,128,,0,,12.04,29.28,62.95,79.82,66,0,0,69.66,14.64,70.07,63.08,78.93,64,0,0,,,,63.933,78.733,26.2
741,15-08-1979,63.88,77.52,128,,0,44,,38.04,62.95,79.82,66,0,2.21,39.06,13.76,29.7,63.08,78.93,64,,0,76.12,19,34.2,63.933,78.733,30.6
742,22-03-1978,63.88,77.52,128,,0,13.2,,,62.95,79.82,66,0,0,16.8,-1.6,,63.08,78.93,64,,0,17.6,0,9.84,63.933,78.733,1.4
743,23-12-1976,63.88,77.52,128,,0,-16.5,,-21.36,62.95,79.82,66,0,0,-18.08,-22.56,-25.52,63.08,78.93,64,0,0,-22,-24.7,-26.88,63.933,78.733,-17.8
744,16-08-1976,63.88,77.52,128,,0,35.2,,27.96,62.95,79.82,66,0,0,35.1,44.88,67.1,63.08,78.93,64,0,0,36.3,,24,63.933,78.733,24.8
745,11-08-1977,63.88,77.52,128,,0,,14.62,27.6,62.95,79.82,66,0,0,55.43,14.08,26.95,63.08,78.93,64,0,0,34.1,16.15,25.68,63.933,78.733,25
746,16-10-1977,63.88,77.52,128,,0,22,,8.4,62.95,79.82,66,0,0,25.15,4.08,14.85,63.08,78.93,64,0,0,26.4,,16.8,63.933,78.733,13.2
747,14-06-1980,63.88,77.52,128,,0,,,33.24,62.95,79.82,66,0,0,36.92,12.56,28.82,63.08,78.93,64,,0,,,32.64,63.933,78.733,26
748,02-07-1976,63.88,77.52,128,,0,31.9,,25.2,62.95,79.82,66,0,0,35.1,14.16,27.39,63.08,78.93,64,0,0,33,,52.44,63.933,78.733,22.4
749,29-09-1976,63.88,77.52,128,,0,20.9,5.16,12.84,62.95,79.82,66,0,0,58.96,5.92,14.19,63.08,78.93,64,0,0,,,,63.933,78.733,13.4
750,19-09-1978,63.88,77.52,128,,0,37.4,12.04,25.56,62.95,79.82,66,0,0,34.78,7.6,22.66,63.08,78.93,64,0,0,34.1,11.4,26.64,63.933,78.733,24
751,24-01-1977,63.88,77.52,128,0,3.88,,,-27.12,62.95,79.82,66,0,0,-21.4,-25.92,-28.38,63.08,78.93,64,0,0,-19.8,-29.45,-28.8,63.933,78.733,-24.8
752,09-02-1979,63.88,77.52,128,0,0,2.2,,,62.95,79.82,66,0,0,5.89,-1.44,2.97,63.08,78.93,64,0,3.55,6.6,,-1.68,63.933,78.733,-2
753,24-03-1980,63.88,77.52,128,,0,7.7,,1.68,62.95,79.82,66,0,0,20.44,2.24,10.45,63.08,78.93,64,,0,17.6,,10.56,63.933,78.733,2
754,28-03-1976,63.88,77.52,128,,0,,-6.02,-6,62.95,79.82,66,0,0,9.95,-5.52,0.22,63.08,78.93,64,0,0,,,,63.933,78.733,-5
755,30-09-1978,63.88,77.52,128,,0,23.1,,16.56,62.95,79.82,66,0,0,24.61,3.12,14.41,63.08,78.93,64,0,0,29.7,3.8,15.96,63.933,78.733,13.8
756,30-12-1975,63.88,77.52,128,,0,3.3,25.71,0.36,62.95,79.82,66,0,0,0.54,-3.12,-2.09,63.08,78.93,64,0,0,,,,63.933,78.733,1.7
757,18-04-1979,63.88,77.52,128,,0,17.6,,58.56,62.95,79.82,66,0,0,18.73,2.08,11.22,63.08,78.93,64,0,3.01,19.8,,12.96,63.933,78.733,8.5
758,21-05-1977,63.88,77.52,128,,0,69.63,,24.96,62.95,79.82,66,0,0,31.56,16.16,26.95,63.08,78.93,64,,0,30.8,,29.16,63.933,78.733,21
759,02-09-1978,63.88,77.52,128,0,0,34.1,34.74,28.56,62.95,79.82,66,0,0,31.67,11.04,55.44,63.08,78.93,64,0,0,33,14.25,27.12,63.933,78.733,23.2
760,21-01-1979,63.88,77.52,128,0,0,1.1,,-5.4,62.95,79.82,66,0,0,6.42,-9.68,27.61,63.08,78.93,64,0,0,38.17,-10.45,-3.12,63.933,78.733,-5.2
761,08-06-1979,63.88,77.52,128,,0,,11.18,60.36,62.95,79.82,66,0,0,29.64,9.68,24.42,63.08,78.93,64,0,0,33,13.3,24.6,63.933,78.733,22.4
762,14-12-1979,63.88,77.52,128,10,0,,,2.04,62.95,79.82,66,0,0,2.57,0,1.54,63.08,78.93,64,0,0,,0,0.96,63.933,78.733,1.7
763,13-01-1978,63.88,77.52,128,,0,-9.9,-9.46,-11.4,62.95,79.82,66,3,0,-3.21,-4.8,-4.95,63.08,78.93,64,,0,,-5.7,28.44,63.933,78.733,-4.5
764,14-11-1976,63.88,77.52,128,,0,3.3,,-3,62.95,79.82,66,0,0,3.21,-8.8,-5.17,63.08,78.93,64,0,0,,,,63.933,78.733,-4
765,23-05-1979,63.88,77.52,128,,0,29.7,,15,62.95,79.82,66,0,0,32.1,13.44,24.42,63.08,78.93,64,,0,33,,21.24,63.933,78.733,16
766,25-05-1979,63.88,77.52,128,,0,29.7,,21.36,62.95,79.82,66,0,0,56.39,7.92,19.91,63.08,78.93,64,,0,29.7,11.4,22.8,63.933,78.733,20.2
767,03-08-1975,63.88,77.52,128,,0,39.6,18.92,33.6,62.95,79.82,66,0,0,37.45,39.52,73.7,63.08,78.93,64,0,0,39.6,19.95,31.44,63.933,78.733,27.5
768,01-04-1978,63.88,77.52,128,0,0,20.9,,10.2,62.95,79.82,66,0,0,25.47,3.6,15.51,63.08,78.93,64,0,0,26.4,,14.88,63.933,78.733,2
769,25-03-1980,63.88,77.52,128,,0,5.5,,-1.44,62.95,79.82,66,0,0,9.63,-1.52,2.97,63.08,78.93,64,,0,11,,0.36,63.933,78.733,-1
770,25-09-1977,63.88,77.52,128,,3.52,37.4,,50.28,62.95,79.82,66,0,0,34.24,8.96,22.99,63.08,78.93,64,0,0,35.2,,26.88,63.933,78.733,23.8
771,25-04-1978,63.88,77.52,128,0,0,19.8,,15.36,62.95,79.82,66,0,0,56.18,7.2,15.95,63.08,78.93,64,,0,66.55,,20.88,63.933,78.733,12.5
772,15-06-1977,63.88,77.52,128,0,0,,,36.24,62.95,79.82,66,0,0,41.73,16.96,33.77,63.08,78.93,64,0,0,44,19.95,33.36,63.933,78.733,28.6
773,20-09-1978,63.88,77.52,128,0,0,29.7,12.9,24.96,62.95,79.82,66,0,0,30.6,9.52,22.33,63.08,78.93,64,0,0,54.78,,25.68,63.933,78.733,21.2
774,17-03-1979,63.88,77.52,128,,0,7.7,,,62.95,79.82,66,0,0,49.11,0,6.16,63.08,78.93,64,,0,11,-0.95,,63.933,78.733,1.4
775,28-08-1977,63.88,77.52,128,,0,,,20.64,62.95,79.82,66,0,0,34.99,15.6,23.76,63.08,78.93,64,0,0,35.2,,21.6,63.933,78.733,20.5
776,18-03-1978,63.88,77.52,128,0,0,5.5,,0.84,62.95,79.82,66,0,0,8.67,-1.6,44.88,63.08,78.93,64,0,0,8.8,-1.9,2.16,63.933,78.733,-1
777,23-01-1977,63.88,77.52,128,,0,-24.2,,6.12,62.95,79.82,66,0,0,-19.8,-25.6,-27.72,63.08,78.93,64,0,0,15.62,-27.55,-29.4,63.933,78.733,-27.6
778,24-08-1980,63.88,77.52,128,,0,,,29.76,62.95,79.82,66,0,3.67,58.42,10.88,24.64,63.08,78.93,64,0,0,75.46,13.3,26.76,63.933,78.733,23.2
779,10-08-1977,63.88,77.52,128,,0,,,32.16,62.95,79.82,66,0,0,37.88,15.36,,63.08,78.93,64,0,0,38.5,,32.16,63.933,78.733,26
780,07-09-1977,63.88,77.52,128,,0,,5.16,,62.95,79.82,66,0,0,58.74,7.52,42.79,63.08,78.93,64,0,0,29.7,9.5,21.96,63.933,78.733,20.6
781,22-04-1980,63.88,77.52,128,0,0,,,15.6,62.95,79.82,66,0,0,27.82,10.16,21.34,63.08,78.93,64,0,0,,,24,63.933,78.733,13
782,21-03-1979,63.88,77.52,128,0,0,19.8,31.91,9.6,62.95,79.82,66,0,0,21.51,0.64,,63.08,78.93,64,0,0,19.8,0.95,8.16,63.933,78.733,2.2
783,24-06-1979,63.88,77.52,128,,0,,,24.84,62.95,79.82,66,0,0,32.64,15.6,27.39,63.08,78.93,64,0,0,36.3,,27.36,63.933,78.733,19.2
784,09-06-1980,63.88,77.52,128,,0,,15.48,29.76,62.95,79.82,66,0,0,37.66,13.76,29.04,63.08,78.93,64,,0,,17.1,73.92,63.933,78.733,25.7
785,20-01-1977,63.88,77.52,128,,0,-14.3,,-24.24,62.95,79.82,66,64,0,-5.24,-8.48,14.3,63.08,78.93,64,0,0,-7.7,,-14.64,63.933,78.733,-16.2
786,08-12-1977,63.88,77.52,128,,0,2.2,,-5.04,62.95,79.82,66,0,0,5.56,-2.32,-0.22,63.08,78.93,64,0,0,,-3.8,-1.44,63.933,78.733,-1
787,23-10-1979,63.88,77.52,128,0,0,17.6,,13.2,62.95,79.82,66,0,0,20.33,6.88,14.63,63.08,78.93,64,,0,17.6,,15.36,63.933,78.733,14.3
788,19-01-1976,63.88,77.52,128,,0,,-1.72,-0.84,62.95,79.82,66,0,0,7.49,-2.8,0.99,63.08,78.93,64,10,0,4.4,-1.9,41.76,63.933,78.733,0
789,16-04-1979,63.88,77.52,128,41,0,15.4,,12.36,62.95,79.82,66,0,0,57.46,8.8,15.84,63.08,78.93,64,5,0,,,49.8,63.933,78.733,11.2
790,20-05-1976,63.88,77.52,128,,0,37.4,,30,62.95,79.82,66,0,0,33.71,11.84,25.85,63.08,78.93,64,0,3.42,77.88,,28.8,63.933,78.733,23
791,01-04-1979,63.88,77.52,128,0,3.23,13.2,23.56,41.76,62.95,79.82,66,0,0,12.2,-2,4.51,63.08,78.93,64,0,2.75,13.2,,7.2,63.933,78.733,2
792,24-08-1976,63.88,77.52,128,,0,40.7,17.2,28.32,62.95,79.82,66,0,0,36.92,14.56,29.04,63.08,78.93,64,0,0,,,,63.933,78.733,25.8
793,19-10-1977,63.88,77.52,128,,0,,,0,62.95,79.82,66,6,0,9.63,2.56,7.48,63.08,78.93,64,30,0,,,3.36,63.933,78.733,3.8
794,14-02-1978,63.88,77.52,128,0,0,-5.5,-17.2,-13.8,62.95,79.82,66,0,0,1.82,-10.8,-7.92,63.08,78.93,64,0,2.98,1.1,-15.2,-9.24,63.933,78.733,-11
795,05-02-1978,63.88,77.52,128,0,0,,6.45,-24.36,62.95,79.82,66,0,0,-7.7,-16.24,-15.84,63.08,78.93,64,0,0,,-17.1,-14.88,63.933,78.733,-14.7
796,02-02-1979,63.88,77.52,128,,0,3.3,,-3.84,62.95,79.82,66,0,0,6.42,-8,,63.08,78.93,64,0,0,,,2.04,63.933,78.733,-3.4
797,31-07-1976,63.88,77.52,128,,0,41.8,,37.8,62.95,79.82,66,0,0,38.52,15.52,64.9,63.08,78.93,64,0,0,41.8,,30.24,63.933,78.733,27.8
798,13-09-1977,63.88,77.52,128,,0,33,,23.64,62.95,79.82,66,0,0,33.17,8.96,23.32,63.08,78.93,64,0,0,35.2,,25.2,63.933,78.733,22
799,30-06-1980,63.88,77.52,128,,0,37.4,47.9,31.92,62.95,79.82,66,0,0,38.52,13.68,,63.08,78.93,64,,0,,,32.64,63.933,78.733,25.6
800,11-05-1977,63.88,77.52,128,,0,,8.6,,62.95,79.82,66,0,0,35.1,10.08,26.18,63.08,78.93,64,,0,35.2,17.1,31.8,63.933,78.733,18
801,28-01-1978,63.88,77.52,128,0,2.18,-11,-18.06,-18.84,62.95,79.82,66,0,0,-4.28,-12.24,-11.44,63.08,78.93,64,0,0,2.2,-14.25,-12,63.933,78.733,-11.3
802,28-11-1977,63.88,77.52,128,,3.76,,0,2.4,62.95,79.82,66,0,0,7.92,-2.8,1.32,63.08,78.93,64,0,0,,,3.84,63.933,78.733,1
803,29-08-1980,63.88,77.52,128,,2,26.4,,22.08,62.95,79.82,66,77,0,24.5,12.8,60.5,63.08,78.93,64,41,0,22,15.2,21.84,63.933,78.733,19.7
804,08-07-1977,63.88,77.52,128,,0,,,36.84,62.95,79.82,66,0,0,40.66,19.68,34.54,63.08,78.93,64,0,0,70.95,,37.44,63.933,78.733,27.5
805,01-07-1979,63.88,77.52,128,,0,40.7,16.34,,62.95,79.82,66,0,3.68,39.59,14.96,54.78,63.08,78.93,64,0,0,41.8,18.05,31.92,63.933,78.733,25.2
806,18-11-1977,63.88,77.52,128,,0,,,,62.95,79.82,66,0,0,10.81,2.48,7.26,63.08,78.93,64,10,0,,,9.84,63.933,78.733,7.3
807,26-10-1979,63.88,77.52,128,,0,,,15.36,62.95,79.82,66,0,0,21.4,9.52,43.56,63.08,78.93,64,0,0,,,17.76,63.933,78.733,12.7
808,06-11-1977,63.88,77.52,128,,0,12.1,23.99,10.32,62.95,79.82,66,0,3.97,18.19,4.4,12.21,63.08,78.93,64,0,0,,3.8,13.44,63.933,78.733,7.8
809,30-01-1979,63.88,77.52,128,,0,-3.3,-13.76,-11.04,62.95,79.82,66,0,0,-2.03,-13.92,27.17,63.08,78.93,64,0,0,-1.1,-14.25,-10.8,63.933,78.733,-8.8
810,06-10-1979,63.88,77.52,128,0,0,15.4,,10.8,62.95,79.82,66,0,0,15.41,7.2,13.31,63.08,78.93,64,0,0,15.4,,14.4,63.933,78.733,12.4
811,28-02-1978,63.88,77.52,128,,0,-2.2,,-9.36,62.95,79.82,66,0,0,0,-9.44,-7.48,63.08,78.93,64,0,0,1.1,,-5.64,63.933,78.733,-6.8
